Title,Year,Country,Characters,Gender,Dialogues,Playability
Horizon Forbidden West,2022,Netherlands,Nakalla,Female,"[' Where am I? Chaplain? Is that you? And with an outlander?', "" Rebels had me strung up. They thought I'd give up intel about Lowland squad movements by letting me bake in the sun. Managed to slip my bonds and make a run for it. They made me pay for that. Last thing I remember was a crack on the head and the taste of dirt. How'd you end up here?"", "" Yeah, he was here. It was his squad that attacked us on the road. My comrades got away, but I was taken. Kavvoh tied me to the post himself. If you're looking for him, Chaplain. I'm afraid you'll only find a dead end. His loyalties are clear."", "" I overheard them mention Fall's Edge."", "" It'll scar. I just need to rest a bit, then I'll report in to the Grove. I'm telling you, blood-hair. The Chaplain might not want to hear it, but her grandson is a traitor.""]",NPC
Horizon Forbidden West,2022,Netherlands,Nakko,Male,"["" You've really done it this time, Daxx. An honor, Champion. I'm Nakko. Have you been out to the Valley of the Fallen, by chance?"", ' My idiot little brother. The valley is a test of endurance and skill for my clan, the Lowlanders. But it\'s been closed for months - commander\'s orders. There have been reports of strange lights off the coast. And the whole area\'s crawling with deadly machines. But Daxx, reckless and bare-armed as he is, went in anyway. Never takes ""no"" for an answer. Convinced two others to go with him, too. They\'ve been missing for days. And now Marshal Ivvira\'s been sent in to bail them out.', "" I'd go by myself, if I wasn't stuck on transport duty."", ' South of here, towards the coast. Look for the climbing path on the cliffs. It marks the start of the valley. And if you see my brother... knock him on his ass for making me worry.']",NPC
Horizon Forbidden West,2022,Netherlands,Narong Somptow,Male,"["" …made a minor adjustment to the gene therapy regimen and added a new cocktail to treat the symptoms caused by the mutations. Hopefully there will be some stabilization after the next treatment. God knows what Ted'll do to us if there isn't The early results were so promising. No signs of aging. No cellular degeneration. But now… If only I had access to my old lab in Bangkok. Or my old colleagues. Or my old liquor cabinet. Stop it. Got to stay positive. For Kanya.""]",NPC
Horizon Forbidden West,2022,Netherlands,Nasadi,Female,"[' Itamen! Quiet!', ' Blessed Champion. Itamen, what do you say?', ' Itamen!', ' We owe you our lives, Champion, and we will not forget. May the Sun light your way.']",NPC
Horizon Forbidden West,2022,Netherlands,Natikka,Female,"[' Keep the pressure on it.', ' He will be.', "" There. Let me worry about that. Rest now. (to Aloy) I'm Natikka. You're a long way from the East, outlander."", "" What's left of it. How do you know of this place?"", ' Well, as you can see, we have more important problems than delivering ashblood.', ' The last storm caused a deluge that brought down half of the mountain. The mudslide barreled right through the village. I hear we have you to thank for getting these soldiers to safety. But there are others still missing. And I need to keep watch here.', "" Much appreciated. And if you see an older soldier, grim-faced, goes by Kentokk - tell him… Tell him I'm here."", ' (to a survivor) We will. But you will lie back down and rest.', "" Rest now. Aloy. Thanks to you, these soldiers are safe. But… where's Kentokk?"", "" I was the last one to see him, just before I told him I wanted to leave this place, to pledge my blade to the Chief's Guard. But he refused to discharge me from the squad. All Tenakth are stubborn fighters, but Kentokk is more so than most. So I walked out. I was coming back from the opposite ridge when I saw the mudslide."", "" I must find him. If anyone can survive such a storm, it's him."", "" I've trained under him ever since I was assigned to his squad. But… my blade is quicker, deadlier, because of him."", "" Yes. And yet he wants me to be tethered to this place, rather than fulfilling a greater purpose with the Chief's Guard."", "" No. The Marshals travel the breadth of the Clan Lands, enacting Chief Hekarro's will. The Guard remains at the Grove to defend it and the Chief. But like the Marshals, only a handful are chosen for such an honor."", ' He claimed that the greater honor was to serve my squad and clan.', ' But all we do here is gather supplies for ink. How can that compare to guarding the Grove, the Chief himself?', "" We've had more and more of them over the last few years. Torrential rain, Lightning strikes, winds that rattle the metal towers. But this last one was the worst yet. This area used to be as arid as the rest of the desert. The storms have changed all that. But for all this water, we still rely on the capital for our supply."", "" This water's poisoned by ashblood. Undrinkable as machine oil."", "" It's the way of the desert. Where other villages hunt for food or machine parts to trade with the capital, we… collect rocks. Important rocks. The clan relies on ashblood to mark their skin. How can they record their glories without our supply?"", "" I'm here."", "" We're going to find him."", "" It's an ancient passage that leads deep underground. Come, I'll show you."", "" (to Aloy) Go. The Gouge is in the hillside, northwest of here. I'll catch up when I can."", "" Let's get a couple soldiers posted as lookouts to start."", ' Kentokk!', ' He would say that every time we sparred. Sometimes as an insult. Other times as a compliment. But I guess… he was right. It was always my choice to stay or go.', ' So am I.', "" I'm not sure. Bleeding Mark has a chance to recover. And once that's done. I could join the Chief's Guard… But I have to lay him to rest first. With full soldier's honors."", ' Aloy, wait. You saved my comrades, somehow drained the entire village… I want you to have this.']",NPC
Horizon Forbidden West,2022,Netherlands,Nirik,Male,"[' Diviner Alva. What are you doing back in Landfall? And with the living ancestor.', ' Uh… yes, I stumbled across it. But there was no data there, only crumbling ruins.', "" Please don't trouble yourself assure you, our search was very thorough."", "" What? That - that is absurd! A Diviner must only speak truth, as you're well aware."", ' Keep your voice down!', "" Very well. The facility's just south of here along the shore. But even if you find a way to fix Leviathan it's sure to be shrouded in that which is… Forbidden.""]",NPC
Horizon Forbidden West,2022,Netherlands,Nozar Arin Khuvaman,Male,"["" How are we to hold an Embassy with a tribe that can't even govern their own people?"", ' We appreciate your service. At least we are ready for the Embassy to begin.', ' BOTH sides must signal readiness. Until the Tenakth sound their horn, we wait.', ' The Tenakth are a tribe composed of three clans. How many banners do you see?', "" This isn't some forgotten corner of the East where you come from Nora. It's the Forbidden West. If you don't like it run back to Meridian and file a complaint."", "" That's right. Nobody walks through the gate until the third clan arrives and the Tenakth horn has sounded. Not even the Savior of Meridian."", ' You shall not!', ' (from his canopy) Do not let her through that gate! That is a direct order!', "" (from his canopy) I don't care if it's the Dowager Queen herself! The gates stay sealed until that horn blows!"", "" That's it! Arrest her!"", "" They're… riding machines!"", ' Fashav! Lome with us now… or not at all!']",NPC
Horizon Forbidden West,2022,Netherlands,Odurg,Male,"["" You look like you're itching for a fight friend!"", "" Well, you know better than anyone it's a dangerous world out there. And not just against machines! Name's Odurg. This here's my training pit. Best place to practice close combat this side of the Forbidden West! Say, wonder who'd win in a fight - you, the Savior of Meridian, Champion of the East, or The Enduring. Master of the West?"", "" The Enduring! A legendary Tenakth fighter. The Master of Masters. I've heard the Tenakth have training pits just like this one. It's how their warriors get so fierce, see. And only the very best from the pits get to train with The Enduring."", "" You'll have to go far if you do. The Tenakth are split into three clans. Three clans, three capitals. three training pits. My guess is you'd have to beat all of them if you want to train with The Enduring. If the Tenakth don't kill you on sight, that is. But that's a far spark in the wind. As for right now… I also offer challenges to test your fighting skill."", "" That's what like to hear!"", "" That energy doesn't last forever. That spear can give you the edge in battle. Keep energizing it and then your enemies. Triggering those energy blasts should help you vanquish your opponents.""]",NPC
Horizon Forbidden West,2022,Netherlands,Osvald Dalgaard,Male,"[' Good morning! I\'m Osvald Dalgaard, and it is my pleasure to introduce you to… Far Zenith. Forget what you think you know about us. Our truth is simple. We say, ""reach for the stars!"" even if you have to cross 8.6 light years of space to get there! Please proceed into the auditorium, where we\'ll unveil our plans!', "" We all know the projections. Economic instability. New bio-contagions. Rampant AIs. How long before another catastrophe create unacceptable risk for the world's elite? We here at Far Zenith believe, escape the inevitable. And so we reach for the stars. Now, you've seen what we're building here. Infrastructure to support the Odyssey's construction. A state-of-the-art Data Center to facilitate rapid technological advancements. And, you've seen how we're managing public perception. So invest, and join us. Claim your berth on the Odyssey. Preserve your way of life beyond the concerns of Earth.""]",NPC
Horizon Forbidden West,2022,Netherlands,Penttoh,Male,"[' Do I know you?', "" No. I'm not going back there as… as a failure! I am getting that flower no matter what."", "" Then you understand why I'm either going to get to the top of this mountain, or die on it. Thank you. What are you doing?"", "" I'll follow your lead."", "" You know my name, but I don't think I caught yours."", "" You sure you want to involve yourself with the Bulwark's biggest loser, Aloy?"", "" You know, it's not like everyone can be born with a sword glued to their hand. What was that?"", "" Maybe it's just the wind."", "" There's a climbing spike left over from the original path."", ' That was amazing!', "" Uh. I'll just wait here for you. You won't hear me complaining."", "" That's some climbing gear you've got."", "" That doesn't sound like any storm wind I've ever heard."", "" I can't believe we actually made it."", ' Frostclaw! Just what we need.', ' We got it! Come on! This way, Aloy!', ' Pretty great actually. This… This means everything to me.', ' Honestly, I think. I just needed to prove to myself I could do this.', "" You should go back. Let the others know I'm okay. I'd like to take a moment if you don't mind. I'll be right behind you."", ' Thank you.', "" You can't go crying like that Jekkan. You're the sister of a proper soldier now."", ' Ow! I bring you the Blood Crest as proof of my March.', ' Go on. I’ll catch up. (to Aloy) Here Something to commemorate our climb. May the Ten always grant you victory, Aloy.']",NPC
Horizon Forbidden West,2022,Netherlands,Petra Forgewoman,Female,"[' By… the forge!', ' Aloy! What are you doing here?', "" About time there was something worth looking at in this dump! It's nice to see you, too. And not a moment too soon! C'mon!"", "" Pah! Damn brewery's the only thing I can count on in this place!"", "" Oh, those are just the latest malfunctions! Chainscrape's always been a few tools short of a kit!"", "" And right there's the biggest tool of all!"", "" You've heard of him?"", "" But he's a story best told over a cold beer!"", ' Oh?', ' Ah, of course. Bigger gears to grind. Well, Flame-hair, good to see you… If you gotta move on.', ' But if you want a cold beer and a few laughs with an old friend, come find me at the brewery. Your choice.', "" Hah! There's that spark! Fire and spit!"", "" Ahhh. That's a blast from the bellows. Won't fix the forge, but at least I can forget about my troubles for a while."", "" Well, things aren't as bad since you got this place running again. But… we still got Ulvand grating the gears about his concession decree."", "" Yeah, well, these particular Shadow Carja are an odd bunch. But overall, they're peaceful folk. Not that it matters to Tolland. He'll crack some heads to get to that salvage. Maybe you could swing by, convince 'em to set up camp somewhere else?"", "" That's the thing. No one rightly knows. They just showed up one day, rampaging around the valley like they exploded out of a forge. Lost some good people. But bless the bellows you cleared them out and got this place working again. That put a dent in Ulvund's plans. Now, if only there were some way to smash ‘em altogether and run him out of town."", "" Two words: concession decree. Since no one knows where the Bristlebacks came from, Ulvund has taken to blaming the Carja for 'em. He's hoping to dig up enough old resentments to get a strike going until the concession's signed. He's been trying to rile up the workers since the day he rolled into town."", "" Lots of folks suffered at the hands of the Mad King during the Red Raids. Give 'em half a reason, they'll blame the Carja for anything."", "" Well, after the big battle at Meridian I went back. But realized it was running smooth, didn't need me. Heard about the rebuilding out at Barren Light, figured they could use another hammer. Been scrapin’ by ever since."", "" And go back east? Nah. I ain't one to leave a lit forge. Besides, someone's gotta be a squeaky wheel for the workers around here."", ' Well, they don\'t call themselves ""Shadow Carja,"" for one. At least, not anymore. They\'re some other brand of sun-crazed. But whatever side of the sun they\'re on, they\'re peaceful, through and through. Don\'t seem to want for nothing \'cept place to live, pray, and just enough food to keep from starving.', "" Don't rightly know. But I'll tell you this: Should they ever wise up and salvage it… a Stormbird heart is worth a lot. And if they get there first, then by Oseram law, it's theirs. Not that Tolland Cleanbroker's ever lost sleep over any law-breaking."", ' Just some chuff-huffing pawnsman, got a shop here in town. Lived in Chainscrape since there was a Chainscrape. He and Ulvund go back a ways. Like a pair of coals in a campfire, those two.', "" Hah! Ulvund might think so. but Tolland scrapes up his own scams. And he ain't the type to let a few refugees get between him and Stormbird salvage."", "" Around here, everything's about Ulvund."", "" He got here early, Like a squirrel smelling a fatinut. He knew rebuilding Barren Light would need stone and timber… …so he angled purses all over Mainspring getting investors to front claims on anything in the Daunt that might be worth a damn. Thing is, all the bankers back home know that this is Carja land and the Sun-King can revoke those claims at any time. That's why he's desperate for the magistrate to sign off on a concession decree."", "" Much appreciated. They have it rough. Don't need Tolland making it rougher."", "" I live here too, lug nut. (to Aloy) So, what's this about?"", ' Not to mention you sent that oversized tool over there to intimidate refugees over some salvage!', ' That steel is already struck. Get over it.', ' Get out!', ' Mud looks good on you, Ulvund.', "" Guess we do. Not the most pleasant boots to fill, but I'll wear 'em. All thanks to you, Flame-hair.""]",NPC
Horizon Forbidden West,2022,Netherlands,Porguf Delvesman,Male,"["" Maybe if we go up and over? Can't go north… only death that way."", "" South? Hmm. Uh-uh. More death. How about more west! Ha ha! That might… no. The heat's gettin' to ya, Porguf. Everywhere you look, more blasted mountains."", "" Spark to steell Aren't you a jewel in a junk heap?"", "" Hold the hammer. I know you - you're that Nora! Ha ha! The Savior! My Savior! Right in the nick of time! The name's Porguf Delvesman. Chief delver and leader of Porguf's Expeditioners and Purveyors of Fine Delvewares."", "" Death and despair, my steel-flame friend! See, this grand expedition here has had a… a minor setback. Not far from here, there's a secret tunnel - a passage of the Old Ones - Lost and then found. Me and half the crew came through first. The other half was supposed to follow right after. But days later only one man turned up shivering like a frog  in Chillwater. Only thing we got out of him was that death and darkness chased them as the tunnel collapsed. Died with his eyes wide, he did."", "" Keep your voice down will ya? The rest of the crew's already spooked. They're refusing to press on with the delve until they're assured a way out of here."", "" We gotta make their sacrifice worth something right? And besides, now that you're here, maybe our sand-stranded days are over. Help me get that tunnel reopened and I'll cut you in on the delvers' fee. What do you say?"", ' Ha ha! My Savior!', ' One and the same!', "" That it is. Oh! And while you're at it would you mind keeping an eye out for my lockbox? The second crew was supposed to bring the rest of the supplies and belongings. I'd hate to lose it to the wilds. It was hand-carved by my dear ol' ma."", "" I'd appreciate it. Good luck, steel-flame!"", "" (talking to himself) Let's see. So, if we add all the days lost to being stuck in Camp Nowhere. And throw in some hazard pay 'cause no doubt the crew will demand it… But reduce the number of the crew by half… Oh, and can't forget the Savior's delvin’ fee… Huh. Might just break even. And once the delve's up and runnin’, the shards will come pouring in. (notices Aloy) You're back! How's that tunnel lookin’?"", "" Poor sods. Many roads lead to a delver's end, but that's got to be one of the worst."", "" Ha ha! I knew you could do it! And, uh… you didn't happen to find my lockbox, now did ya?"", "" Spark in the dark! Is there nothing you can't do? Here, your fee as promised. Now that the threat's gone, I'll have the tunnel shored up and cleared out. Then I can send for another crew, get this expedition going proper-like. Ha! Onwards to the delve!"", ' Think I might make this a camp proper. Little rest stop on the journey to the delve site.']",NPC
Horizon Forbidden West,2022,Netherlands,Ragurt,Male,"[' So then I scrambled myself up a tree. Not an easy feat with these clobber feet. Report on the rest with these clobber feet.', ' Engaging?', "" Secret passage? Don't let the others hear you say that or you'll have a lot of Oseram knocking at your door."", ' He joined up with our expedition right before we went through the tunnel. After we made camp here. I set out to do some scoutin’. I also made peace offerings to the Tenakth for trespassing in their territory. Amadis wanted me to ask around about some place called The Rot.', "" Most I learned was that it's where the Tenakth took their prisoners… Somewhere far to the west, near Thornmarsh the Lowland Clan's capital. He set out to find it not long after."", ' I tried to warn him, but he was dead set on going.', ' Afraid not. He was a man of few words.', ' More or less. He seemed shaken when we learned the tunnel had collapsed behind us. But then again, so was everyone around here.', ' Where to start? Down south we got a trio of Oseram trying to delve into the ruins in the sand.', "" They're the ones we followed out here in the first place. And then there are all the other folk who broke away as soon as we got to this side of the tunnel. Salvagers, explorers, all sorts of daring venturers."", "" Enough to lose track, that's for sure. also spotted some rebels a while back, too. Seems like they've been patrolling the desert. Heard all about the rebellion from the Tenakth up in Scalding Spear. That's the Desert Clan's capital, north of here."", "" It's what I do.""]",NPC
Horizon Forbidden West,2022,Netherlands,Regalla,Female,"[' FASHAV! Hear me, Marshals! You who claim to be Tenakth!', ' You have forgotten that our people were born in blood… the blood of the Carja! Instead, you pledge your spears to a Chief who conspires with the enemy! Hekarro has betrayed us! The Embassy is proof! And all of you Marshals are his accomplices! For this, I condemn you to death!', ' Lancers… FORM UP!', ' Archers! Light them up!', ' Archers - keep them back! Left flank! To the Carja! Run them down!', ' Lancers! Take the center!', ' Granted.', "" No. It was an honorable challenge. You've earned your life today. Comrades! Mark this day! Today you have decimated the Marshals! Slaughtered the Carja! So begins our war on Hekarro! Move out!"", ' (recording) Loyal Tenakth, hear me: I was told a soldier from this camp. You would do well to remember that our allies are responsible for providing the machines that we shall ride to glory. The next fool who interferes with them will be eviscerated and left in the desert for carrion. There will be no second warning. Will that be sufficient?', ' May our pact lead to victory.', "" This isn't finished. I'll be back with everything I have… …and all who stand with Hekarro will be run red!"", "" End of the line, Hekarro. Now on your knees and I'll give you the death you didn't have the spine to give me."", ' What? How that possible?', "" Easy to say when you're atop a machine!"", "" Fine. I accept your challenge. And once I'm done with you… l'll get to finish the slaughter."", ' This is where it ends.', ' Here l am again, on my knees before bootlicks and cowards. Go ahead. Run me through!', ' Cowards! What more do you have to conspire about?', "" It's Kavvoh! He led them right to us!""]",NPC
Horizon Forbidden West,2022,Netherlands,Ritakka,Female,"[' The Carja Nessa was here. I killed her myself.', "" I'll handle this. Go secure the grounds."", "" It's Ritakka."", ' The Carja forbid women from military service. I lived my life pretending ashamed of who I really was. But the Tenakth measure a soldier only by their strength and resolve. So I took my place among them.', "" I had a new life. I wasn't going back. Not even for you, Amadis."", ' It was five years ago.', ' Then he got what he deserved.', "" I didn't know. But even if I did… I mourned you. And then I moved on."", ' I knew it was only a matter of time before the Tenakth killed me and  the others who were held captive. But one day, one of their soldiers stopped in front of my cell. As he spoke, I realized he was once Carja.', ' I heard how he fell at the Embassy. He deserved a better death than that. The other prisoners he condemned to death. But he convinced the Tenakth to let me fight for my life. I won through blood and blade. I became Ritakka and never looked back.', ' No. The Red Raids showed me there was no honor in fighting for the Carja.', ' And when my comrades and I were brought here as prisoners, we knew no one would ever come for us.', "" It's better this way. Beneath my Carja armor, I found I had the blood of a Tenakth."", "" My squad was ordered to retake The Rot from Regalla's rebels. We failed."", "" You're right. I'd be dead if they knew. But few Tenakth remember who I once was."", "" You've taken back The Rot. My squad will ensure it stays that way.""]",NPC
Horizon Forbidden West,2022,Netherlands,Rokko,Male,"[' Whoever you are, thanks for the assist! You have my thanks, stranger.', "" Not really. But I'll live."", ' My partner? Yeah, the avalanche caught us off guard. Swept me up like a twig. I was sure I was a goner. Then someone grabbed hold of me and pulled me out. It was Penttoh. He risked his life for me.', "" Up that cliff behind you. Said he was gonna finish the climb. I told him it was suicide. But he wouldn't listen."", "" Yes. You're not going after him, are you?"", ' May the Ten be with you.', ' Where is he?', "" (shakes Panttoh’s hand) Better put some snow on that or it'll bruise. Thanks for saving my life. Maybe when I get my own soldier's mark we can fight in the same squad. Give me a chance to return the favor.""]",NPC
Horizon Forbidden West,2022,Netherlands,Rukka,Female,"["" You! Let me take a look at you, stranger! You're the outlander who stood against Regalla and her rebels."", "" Don't worry. I'm not here to drink your blood or whatever you Easterners think we do. The slaughter at the Embassy wasn't your fight. Yet you stood by the Marshals. As far as I'm concerned, you're no enemy of the Tenakth. But you are going to need help if you plan on surviving the Clan Lands. I hear and see many things as a scout. I could share them with you. Aid you on your journey."", "" Well, then… was scouting northwest of here, near the village of Salt Bite. Don't know what it means but it can't be good. Be wary."", "" I see you, Champion. Sit please. Choosing the right rations can be just as important to your chance of survival as choosing the right weapons. If you want food that'll save your life out in the wilds, go northwest to Salt Bite. The cook there, Pentalla, she'll whip up a meal for anyone who needs it. Tenakth or not.""]",NPC
Horizon Forbidden West,2022,Netherlands,Salma,Female,"[' Hey, Red. Fancy a game of Strike? Ah! Come to revel in some Strike, sister? Let me set the board.', "" First timer, huh? Don't worry about it. I'll go easy on you. You got any pieces?"", "" Well, aren't you in luck then? I got an extra set, a Tenakth original, straight outta the Forbidden West. Sit! Sit, sit, sit! I'll run you through it in a hot spark. I'll give you something special if you win at all my boards, too!"", "" All right. Let's start off simple. The Tenakth like to say that Machine Strike is a game of pure strategy. We each get a set of pieces. Each piece represents a kind of machine, and each machine is worth a different number of Victory Points. To win the game, you'll need to gain seven Victory Points by destroying the opponent's machines. It can be tricky remembering the details of every machine, so we use these Notes to keep track of 'em. You see that number on the top right corner? That there's how many Victory Points you'll get for destroying that machine. Notes also tell ya how far a piece can move-- How powerful their attacks are-- The distance they can strike from-- And, of course, their Health. That's enough for now. Let's just play! I'll explain the rest as we go. I own the board, so I get to choose who goes first. Since this is your first time, I'll let you go! Usually, you get to choose which pieces to set on the board, but this will do for now. Pick up that machine piece to your right and move it forward. Remember, each machine can only move a certain distance. Take a look at your Notes if you need a reminder."", "" Easy enough, huh? Now, you get to move two machines each round, so go ahead and pick a second machine. Perfect. There's not much else to do for now, so just end your turn. We're forging onwards! Let me move my pieces here… And we're back to you. This time, why don't you try attacking one of my pieces? Try with that machine on your right first. Now move the piece close enough to attack one of my machines. When performing an attack, you'll be testing your machine's Combat Power against the opponent's. A machine's Combat Power is a combination of the terrain your machine is standing on and its own Attack Power. This board only has Grassland terrain, which has no effect on a machine's Combat Power. And your current machine has two points of Attack Power. So in total, your machine's combat power equals two points. Since my machine isn't the one attacking, it has zero points of Attack Power. And just like your machine, it's not affected by Grassland terrain. So right now, the difference in Combat Power between the two machines is two points. This means your machine can do two points of damage to my machine. Did you get all that? Knew you were a smart one. Finish up by attacking my machine. Not pulling any punches, huh? Now grab that second machine of yours. See how your machine can't move close enough to attack mine? You can make your machine Sprint. That lets it move one space further. Try it out. Downside to Sprinting is that your machine can no longer attack. Now, some players like to take a risk and Overcharge their machine in cases like this. Overcharging lets you attack after a Sprint, but it will damage your machine's Health by two points. So, use at your own discretion. Let's try doing that now, so you can see what I mean. That's about it for your turn, then. Now, I'll let you in on a neat trick. That machine of yours, the one closest to me… grab a hold of it. Same as in the wilds, machines have both Armored Points and Weak Points. You can see 'em marked on the pieces. Blue shows where their armor is thickest. Hit 'em there and you'll do some damage, but not a lot. Now, red shows a machine's Weak Points. Hit those and you'll deal a mighty blow! Here, let me show you. Rotate that piece so your machine faces mine. Now let that machine have it. Off the board she goes! And there's your first Victory Points! You don't have seven of 'em yet, so let's keep going. Your machine attacked mine, but hasn't moved yet. Go ahead and move downwards towards my remaining piece. You've already attacked a machine and moved your piece. But… If you Overcharge your machine, you can attack a second time. And by the look of your machine's Health, you'd be sacrificing your piece to defeat mine. But sometimes, that can be a good thing. Overcharge your machine to attack mine a second time and I'll show you what I mean. Ain't that a thrill? Now, because your machine was knocked out at the same time as mine, we both get the Victory Points our machines are worth. Good news is, since you're the one attacking you're gonna receive your Victory Points before I do. Which means you can reach the coveted seven Victory Points first. That's why sometimes losing a piece can be the best way to end a game in your favor. Now, you'll notice you didn't get quite up to seven Victory Points this time, but you did destroy all my pieces. That means you're the winner! That wasn't so hard, was it? Just remember to always check for the best terrain to attack from. You'd be surprised the advantage you can gain over an opponent like that. I know it's saved my behind in a game or two."", "" Oh! Before I forget… These are all my spare pieces. I want the Savior of Meridian to have 'em. It's a small set to be sure, but it should be enough to get you in on any Strike games you find out there. You might even fancy looking out for them Strike Carvers. They've got all kinds of unique pieces that can turn a game in your favor. Though they'll need the right materials to craft you one. Or you might find them in the wilds if you’re lucky. I know I've lost my fair share of pieces after a a night of machine hunting. Or brew hopping. No need to thank me. Always a pleasure to help out new Strike players. Now, if you feel like playing a real game. I've got plenty of other boards. I could even teach you a few more tricks if you're up for it."", "" I'll see you later, Aloy.""]",NPC
Horizon Forbidden West,2022,Netherlands,Savohar,Male,"[' No! The vessel must be empty for the coming vision.', "" You don't understand the omen! It fell here, at the beacon! I just need to see the twilight path and my people will find their home."", ' A path to a new home. The fallen machine can only mean that the storm has passed, and salvation is at hand.', ' The Sun will provide… and I will not lose faith.', ' The true sun above me, the true sun before me. Show me the way this Eventide.']",NPC
Horizon Forbidden West,2022,Netherlands,Silga,Female,"[' Get away from my rig!', ' Damned scavengers!', ' Is it safe? Did they get to it? Please be intact. Please.', "" Yes. It's working."", "" All right. Wire to the spike is still intact. Rig's still playing."", "" You took out those machines. I'm grateful, but you should go now. There's nothing to see here."", ' How did you figure all that out?', ' You do seem downright knowledgeable. So go ahead. Shoot.', "" I used to be a smith up in the Claim. Wasn't an easy life. A lot of hard work without much to show for it. Then, one day, I heard a whisper coming from a steel rod. Faint, like the last fingers of steam coming off a cooling forge. When I moved the rod around the whispers got louder. I did some tinkering. Built my rig And did my best to follow that sound. Further west I came, the stronger it got. Then I found that spike up there. When I hooked up my rig. the words were clearer than ever."", "" I don't know. There's something sad about it. Feels like it's from one lost soul to another. I'd sure like to know what it means."", "" Well, like you said. The spike up there seems to capture the sound. It travels by wire down to my contraption. I put some coils in there. And a light sheet of metal that vibrates, making the sound louder. I'm not exactly sure why it works, but it just does."", "" I'm not the trusting type. Pretty much everything I do is all alone."", "" Didn't used to be a tinker at all. More of a metalworker. Came from Mainspring. I can weld a seam so fine you could barely see it. Not that I ever got any credit for it. You see, up there, you've got to be a man to get ahead. I once had a shot at joining a first-rate crew with one of the best forges in the Claim. But I didn't get the job. My own brother wouldn't vouch for me, just because I'm of the female persuasion. Anyhow. At least out here I don't have to worry about any Mainspring men talkin' down to me."", "" Somedays I am. Other days I miss him. He’s passed on, you see. He didn't have the guts to go against the blast of the bellows and vouch for a lady, even his own sister. It was cowardly and I told him so. In fact, I told him he weren't my family no more. But over time, I've had cause to regret it. He wasn't a bad sort. He knew how to make me smile, when he wasn't being such a lout."", ' Yeah, so am I, blast it all.', ' How?', "" I didn't know Nora were tinkers."", "" Well, okay then. I guess. Just follow the wire to the spike at the top. And please… don't break anything!"", ' Thought as much. Did you hear more of it?', "" Maybe that's why it sounds so damned sad. There's something about it that makes me think of my late brother, may his ashes stay warm in the forge. Not sure why, exactly."", ' Well, the words grew stronger when I got out here...', "" Even if I could dodge the Tenakth and the machines, I can't lose that spike. Nothing else pulls down the words better."", ' And you can do that?', "" Well, there's a big bright tower in the Tenakth territory north of here."", "" Wait. I don't know your name. Or why you'd do all of this for someone you just met."", "" Silga. And when you find it, Aloy, I'd be eager to hear what it is."", ' Aloy! The words stopped coming from the spike. What happened?', ' What was it?', "" Oh. I guess she and I are kin, of a sort. I wish I could give my brother a message like that. Tell him that I forgave him. He would've wanted that, I know. This man... the Old One… did he ever hear the message?"", "" I guess that's often the way of it, then. But still, with the power of that device you found the sender had hope that he might have heard it. What a feat. To send messages near and far. Can I keep this? It's a treasure."", "" Thank you. Sometimes people don't ever get to hear what they should. But with this thing, maybe I can get them talking to one another… from Mainspring all the way to who knows where."", "" Sure. Yean. Right over there. Anytime, Aloy - it's all yours.""]",NPC
Horizon Forbidden West,2022,Netherlands,Sonkai,Female,"["" So, it's true! A Living Ancestor walks among us! Please, speak with me! I didn't believe, but now I see. You truly are an Ancestor reborn. A good omen if I ever saw one. I'm a scout for the expedition. Whatever I learn of this strange land, I will share with you. As is my duty to the Ancestors. I should tell you then… My fellow scouts found ancient ruins west of here. They claim to have seen a relic of the Ancestors inside, but couldn't find a way to retrieve it. Perhaps a Living Ancestor could discover a way where others could not."", ' May the Ancestors guide us.']",NPC
Horizon Forbidden West,2022,Netherlands,Stemmur Wordsmith,Male,"[' Mm. Maybe a little internal thyme, instead? “A maiden arose from the very sands that bore our woes…” Nah. Too trite.', ' That\'s what I do. ""The stalwart storyteller gazed upon the maiden with well-earned pride in his life\'s work…"" Stemmur Wordsmith, at your service.', "" Oh, well, the Oseram can get mighty agitated if they run out of drink. Or if they don't like your story."", "" Oh, yeah. Story goes the wrong way, Oseram'll throw stuff at you."", ' More like chairs. Or grenades. ""But the veteran Wordsmith persevered through it all, hammer in hand, ready to give as good as he got."" How do you think we got here all the way from the Claim anyway, past those blasted machines? It wasn\'t by talkin\'.', ' Now now, shard-counter. Nothing wrong with a little reveling. Though we should probably let our flame-haired friend get going. I believe she has business down here, does she not?', ' Is that… an eagle?']",NPC
